date,command,MAP,date_error,data_error,tape,file,phy_record,log_record,station
1970-06-30T15:25:02.738000Z,4,1,-,-,2,50,24,89,12
1970-06-30T15:26:03.113000Z,4,1,-,-,2,50,25,19,12
1970-06-30T22:42:02.332000Z,4,0,-,-,2,50,185,38,12
1970-07-02T15:26:38.700000Z,4,1,-,-,2,52,25,11,12
1970-07-02T15:27:48.157000Z,4,1,-,-,2,52,25,25,12
1970-07-06T13:12:10.157000Z,4,0,-,-,2,55,505,59,12
1970-07-06T15:25:14.119000Z,4,1,-,-,2,56,24,39,12
1970-07-06T15:26:24.154000Z,4,1,-,-,2,56,24,55,12
1970-07-08T15:25:03.184000Z,4,1,-,-,2,58,24,21,12
1970-07-08T15:26:02.955000Z,4,1,-,-,2,58,24,20,12
1970-07-10T15:25:03.099000Z,4,1,-,-,2,60,24,21,12
1970-07-10T15:26:03.474000Z,4,1,-,-,2,60,24,21,12
1970-07-11T14:20:05.259000Z,4,0,-,-,2,60,530,82,12
1970-07-13T15:38:42.928000Z,4,1,-,-,2,63,29,25,12
1970-07-13T15:39:28.209000Z,4,1,-,-,2,63,29,0,12
1970-07-14T13:02:49.425000Z,4,0,-,-,2,63,502,93,12
1970-07-14T20:03:27.685000Z,4,1,-,-,2,64,127,19,12
1970-07-15T15:25:03.235000Z,4,1,-,-,2,65,24,21,12
1970-07-15T15:26:03.007000Z,4,1,-,-,2,65,24,20,12
1970-07-16T10:28:52.269000Z,4,0,-,-,2,65,445,52,12
1970-07-16T14:01:30.865000Z,4,1,-,-,2,65,523,39,12
1970-07-16T14:02:33.052000Z,4,1,-,-,2,65,524,72,12
1970-07-17T15:25:02.961000Z,4,1,-,-,2,67,24,21,12
1970-07-17T15:26:02.733000Z,4,1,-,-,2,67,24,20,12
1970-07-18T15:25:02.867000Z,4,1,-,-,2,68,23,8,12
1970-07-18T15:26:08.074000Z,4,1,-,-,2,68,23,16,12
1970-07-19T15:25:02.900000Z,4,1,-,-,2,69,24,5,12
1970-07-19T15:26:02.672000Z,4,1,-,-,2,69,24,4,12
1970-07-20T10:31:52.999000Z,4,1,-,-,2,69,447,6,12
1970-07-20T10:33:03.036000Z,4,1,-,-,2,69,447,22,12
1970-07-20T18:54:23.017000Z,4,1,-,-,2,70,101,1,12
1970-07-20T18:55:22.789000Z,4,1,-,-,2,70,102,30,12
1970-07-21T07:58:22.640000Z,4,1,-,-,2,70,390,79,12
1970-07-21T07:59:22.412000Z,4,1,-,-,2,70,391,8,12
1970-07-21T08:01:02.636000Z,4,1,-,-,2,70,391,74,12
1970-07-21T08:02:02.409000Z,4,1,-,-,2,70,392,3,12
1970-07-21T21:20:03.043000Z,4,1,-,-,2,71,155,66,12
1970-07-21T21:21:02.816000Z,4,1,-,-,2,71,155,65,12
1970-07-22T08:48:03.350000Z,4,1,-,-,2,71,408,58,12
1970-07-22T19:32:02.867000Z,4,1,-,-,2,72,115,71,12
1970-07-22T19:33:03.244000Z,4,1,-,-,2,72,116,1,12
1970-07-23T19:00:13.481000Z,4,1,-,-,2,73,103,91,12
1970-07-23T19:01:13.252000Z,4,1,-,-,2,73,104,20,12
1970-07-24T05:47:03.054000Z,4,1,-,-,2,73,342,6,12
1970-07-24T05:48:02.826000Z,4,1,-,-,2,73,342,5,12
1970-07-24T06:17:43.200000Z,4,0,*,*,1,70,25,64,12
1970-07-25T20:32:02.869000Z,4,1,-,-,2,75,137,32,12
1970-07-26T15:25:33.026000Z,4,1,-,-,2,76,24,71,12
1970-07-26T15:26:33.402000Z,4,1,-,-,2,76,25,1,12
1970-07-27T23:39:17.079000Z,4,1,-,-,2,77,206,48,12
1970-07-27T23:43:33.069000Z,4,1,-,-,2,77,208,32,12
1970-07-28T12:14:03.072000Z,4,1,-,-,2,77,484,22,12
1970-07-28T12:24:03.198000Z,4,1,-,-,2,77,488,36,12
1970-07-29T09:34:58.435000Z,4,1,-,-,2,78,426,17,12
1970-07-29T09:39:18.047000Z,4,1,-,-,2,78,427,77,12
1970-07-29T16:57:09.545000Z,4,0,-,-,2,79,58,26,12
1970-07-30T19:19:03.600000Z,4,1,-,-,2,80,110,34,12
1970-07-30T19:20:17.861000Z,4,1,-,-,2,80,111,87,12
1970-07-31T15:25:17.913000Z,4,1,-,-,2,81,24,46,12
1970-07-31T15:26:17.684000Z,4,1,-,-,2,81,24,45,12
1970-08-02T23:37:15.122000Z,4,0,-,-,2,83,205,71,12
1970-08-03T15:25:18.449000Z,4,1,-,-,2,84,24,5,12
1970-08-03T15:27:17.991000Z,4,1,-,-,2,84,25,33,12
1970-08-05T15:25:03.269000Z,4,1,-,-,2,86,24,21,12
1970-08-05T15:26:10.899000Z,4,1,-,-,2,86,24,33,12
1970-08-06T15:51:47.393000Z,4,0,-,-,2,87,34,94,12
1970-08-07T15:25:13.450000Z,4,1,-,-,2,88,24,38,12
1970-08-07T15:26:10.806000Z,4,1,-,-,2,88,24,33,12
1970-08-10T15:25:12.679000Z,4,1,-,-,2,91,24,37,12
1970-08-10T15:26:13.053000Z,4,1,-,-,2,91,24,37,12
1970-08-12T00:01:12.804000Z,4,1,-,-,2,92,214,11,12
1970-08-12T00:03:12.950000Z,4,1,-,-,2,92,215,40,12
1970-08-12T18:46:41.511000Z,4,0,-,-,2,93,98,78,12
1970-08-12T20:51:22.567000Z,4,1,-,-,2,93,144,45,12
1970-08-12T20:52:22.942000Z,4,1,-,-,2,93,144,45,12
1970-08-13T15:25:02.708000Z,4,1,-,-,2,94,24,58,12
1970-08-13T15:26:02.479000Z,4,1,-,-,2,94,24,57,12
1970-08-13T16:37:14.029000Z,4,0,-,-,2,94,51,77,12
1970-08-14T00:17:12.854000Z,4,1,-,-,2,94,220,59,12
1970-08-14T00:18:12.626000Z,4,1,-,-,2,94,220,58,12
1970-08-14T05:52:12.475000Z,4,1,-,-,2,94,344,51,12
1970-08-14T05:53:12.850000Z,4,1,-,-,2,94,344,51,12
1970-08-15T15:27:17.274000Z,4,1,-,-,2,96,13,73,12
1970-08-15T15:29:27.686000Z,4,1,-,-,2,96,13,89,12
1970-08-17T15:25:23.289000Z,4,1,-,-,2,98,24,46,12
1970-08-17T15:26:23.062000Z,4,1,-,-,2,98,24,45,12
1970-08-18T15:25:22.660000Z,4,1,-,-,2,99,24,53,12
1970-08-18T15:26:32.696000Z,4,1,-,-,2,99,24,69,12
1970-08-19T07:49:58.256000Z,4,1,-,-,2,99,385,20,12
1970-08-19T07:50:58.028000Z,4,1,-,-,2,99,386,49,12
1970-08-20T01:25:37.003000Z,4,1,-,-,2,0,245,54,12
1970-08-20T01:26:37.379000Z,4,1,-,-,2,0,246,84,12
1970-08-20T09:49:12.816000Z,4,1,-,-,2,0,431,13,12
1970-08-20T09:50:13.192000Z,4,1,-,-,2,0,431,13,12
1970-08-21T15:26:03.031000Z,4,1,-,-,2,2,24,20,12
1970-08-21T15:27:02.806000Z,4,1,-,-,2,2,25,49,12
1970-08-21T15:29:02.954000Z,4,1,-,-,2,2,25,48,12
1970-08-22T15:25:03.038000Z,4,1,-,-,2,3,24,21,12
1970-08-22T15:26:02.810000Z,4,1,-,-,2,3,24,20,12
1970-08-23T15:55:38.443000Z,4,0,-,-,2,4,35,91,12
1970-08-23T20:29:33.223000Z,4,1,-,-,2,4,136,42,12
1970-08-23T20:31:27.935000Z,4,1,-,-,2,4,137,62,12
1970-08-24T13:10:30.322000Z,4,0,-,-,2,4,505,59,12
1970-08-24T15:29:17.869000Z,4,1,-,-,2,5,26,3,12
1970-08-24T15:30:48.431000Z,4,1,-,-,2,5,26,53,12
1970-08-25T19:40:38.130000Z,4,1,-,-,2,6,118,36,12
1970-08-26T15:23:33.150000Z,4,1,-,-,2,7,23,42,12
1970-08-26T15:24:58.279000Z,4,1,-,-,2,7,24,13,12
1970-08-26T19:55:48.180000Z,4,1,-,-,2,7,124,82,12
1970-08-26T20:11:18.557000Z,4,1,-,-,2,7,130,3,12
1970-08-27T18:29:43.118000Z,4,1,-,-,2,8,92,29,12
1970-08-27T18:31:18.510000Z,4,1,-,-,2,8,93,17,12
1970-08-28T15:25:17.616000Z,4,1,-,-,2,9,24,45,12
1970-08-28T15:26:17.991000Z,4,1,-,-,2,9,24,45,12
1970-08-31T15:25:03.655000Z,4,1,-,-,2,12,24,6,12
1970-08-31T15:26:03.426000Z,4,1,-,-,2,12,25,35,12
1970-09-02T15:25:02.958000Z,4,1,-,-,2,14,24,67,12
1970-09-02T15:26:03.333000Z,4,1,-,-,2,14,24,67,12
1970-09-04T15:25:02.865000Z,4,1,-,-,2,16,24,38,12
1970-09-04T15:26:03.240000Z,4,1,-,-,2,16,24,34,12
1970-09-04T23:54:34.238000Z,4,0,-,-,2,16,212,21,12
1970-09-08T11:51:40.140000Z,4,0,-,-,2,19,476,11,12
1970-09-08T11:54:23.756000Z,4,0,-,-,2,19,477,12,12
1970-09-08T15:25:03.217000Z,4,1,-,-,2,20,24,21,12
1970-09-08T15:26:03.591000Z,4,1,-,-,2,20,24,21,12
1970-09-10T11:02:23.436000Z,4,1,-,-,2,21,458,31,12
1970-09-10T11:03:23.207000Z,4,1,-,-,2,21,458,30,12
1970-09-11T18:35:43.692000Z,4,1,-,-,2,23,94,31,12
1970-09-11T18:36:42.860000Z,4,1,-,-,2,23,95,59,12
1970-09-12T06:39:26.765000Z,4,0,-,-,2,23,361,47,12
1970-09-12T15:34:38.067000Z,4,1,-,-,2,24,27,63,12
1970-09-12T15:36:18.291000Z,4,1,-,-,2,24,28,59,12
1970-09-13T10:45:08.547000Z,4,0,-,-,2,24,451,88,12
1970-09-13T14:15:42.771000Z,4,1,-,-,2,24,529,55,12
1970-09-13T14:16:42.543000Z,4,1,-,-,2,24,529,54,12
1970-09-14T06:15:38.933000Z,4,0,-,-,2,25,352,5,12
1970-09-14T15:25:02.997000Z,4,1,-,-,2,26,24,59,12
1970-09-14T15:26:02.769000Z,4,1,-,-,2,26,24,58,12
1970-09-15T15:25:02.948000Z,4,1,-,-,2,27,24,21,12
1970-09-15T15:26:02.721000Z,4,1,-,-,2,27,24,20,12
1970-09-16T15:25:03.000000Z,4,1,-,-,2,28,24,21,12
1970-09-16T15:26:02.176000Z,4,1,-,-,2,28,24,19,12
1970-09-17T01:44:02.200000Z,4,1,-,-,2,28,252,78,12
1970-09-17T01:45:02.576000Z,4,1,-,-,2,28,252,78,12
1970-09-17T15:51:23.162000Z,4,1,-,-,2,29,34,38,12
1970-09-17T15:53:22.707000Z,4,1,-,-,2,29,34,36,12
1970-09-18T04:01:02.540000Z,4,1,-,-,2,29,303,65,12
1970-09-18T04:02:02.312000Z,4,1,-,-,2,29,303,64,12
1970-09-18T21:58:03.177000Z,4,1,-,-,2,30,169,6,12
1970-09-18T21:59:02.949000Z,4,1,-,-,2,30,169,5,12
1970-09-19T10:49:02.200000Z,4,1,-,-,2,30,453,48,12
1970-09-19T10:50:03.180000Z,4,1,-,-,2,30,453,49,12
1970-09-20T01:47:02.519000Z,4,1,-,-,2,31,253,12,12
1970-09-20T01:48:02.895000Z,4,1,-,-,2,31,254,42,12
1970-09-20T15:27:47.709000Z,4,1,-,-,2,32,25,24,12
1970-09-20T15:29:17.669000Z,4,1,-,-,2,32,26,3,12
1970-09-21T15:27:17.918000Z,4,1,-,-,2,33,25,74,12
1970-09-21T15:28:32.784000Z,4,1,-,-,2,33,25,98,12
1970-09-22T15:28:03.051000Z,4,1,-,-,2,34,25,49,12
1970-09-22T15:29:18.520000Z,4,1,-,-,2,34,26,4,12
1970-09-22T15:32:33.532000Z,4,1,-,-,2,34,27,57,12
1970-09-22T15:34:23.415000Z,4,1,-,-,2,34,27,39,12
1970-09-23T15:24:26.256000Z,4,1,-,-,2,35,24,60,12
1970-09-23T15:25:41.122000Z,4,1,-,-,2,35,24,84,12
1970-09-24T19:07:53.718000Z,4,1,-,-,2,36,106,27,12
1970-09-24T19:19:18.373000Z,4,1,-,-,2,36,110,81,12
1970-09-25T10:34:23.346000Z,4,1,-,-,2,36,447,23,12
1970-09-25T10:44:13.208000Z,4,1,-,-,2,36,451,16,12
1970-09-26T06:57:02.992000Z,4,1,-,-,2,37,367,85,12
1970-09-26T06:58:03.366000Z,4,1,-,-,2,37,368,15,12
1970-09-26T07:04:03.200000Z,4,1,-,-,2,37,370,71,12
1970-09-26T07:05:02.971000Z,4,1,-,-,2,37,370,70,12
1970-09-27T15:25:03.199000Z,4,1,-,-,2,39,24,21,12
1970-09-27T15:26:02.971000Z,4,1,-,-,2,39,24,20,12
1970-09-30T15:25:03.292000Z,4,1,-,-,2,42,24,1,12
1970-09-30T15:26:03.063000Z,4,1,-,-,2,42,24,0,12
1970-10-02T15:25:03.198000Z,4,1,-,-,2,44,24,2,12
1970-10-02T15:26:02.969000Z,4,1,-,-,2,44,24,1,12
1970-10-05T15:25:03.629000Z,4,1,-,-,2,47,24,22,12
1970-10-05T15:26:16.079000Z,4,1,-,-,2,47,24,42,12
1970-10-07T15:25:23.429000Z,4,1,*,-,2,49,24,53,12
1970-10-07T15:27:22.971000Z,4,1,*,-,2,49,25,79,12
1970-10-09T23:01:17.898000Z,4,1,-,-,2,51,192,55,12
1970-10-09T23:02:28.536000Z,4,1,-,-,2,51,192,72,12
1970-10-09T23:17:42.611000Z,4,1,-,-,2,51,198,66,12
1970-10-09T23:18:53.249000Z,4,1,-,-,2,51,198,83,12
1970-10-09T23:22:33.013000Z,4,1,-,-,2,51,200,7,12
1970-10-09T23:23:37.614000Z,4,1,-,-,2,51,200,14,12
1970-10-10T06:21:37.929000Z,4,0,-,-,2,51,354,73,12
1970-10-11T11:16:13.492000Z,4,1,-,-,2,52,461,35,12
1970-10-11T11:17:13.264000Z,4,1,-,-,2,52,461,34,12
1970-10-12T15:25:03.447000Z,4,1,-,-,2,54,24,22,12
1970-10-12T15:26:03.219000Z,4,1,-,-,2,54,24,21,12
1970-10-13T09:59:51.336000Z,4,0,-,-,2,54,435,84,12
1970-10-13T15:25:03.012000Z,4,1,-,-,2,55,24,21,12
1970-10-13T15:26:02.784000Z,4,1,-,-,2,55,24,20,12
1970-10-14T15:29:38.192000Z,4,1,-,-,2,56,26,37,12
1970-10-14T15:30:37.964000Z,4,1,-,-,2,56,26,36,12
1970-10-15T15:27:22.421000Z,4,1,-,-,2,57,25,82,12
1970-10-16T11:57:55.277000Z,4,0,-,-,2,57,441,67,12
1970-10-16T15:19:43.129000Z,4,1,-,-,2,58,22,80,12
1970-10-16T15:20:42.901000Z,4,1,-,-,2,58,22,79,12
1970-10-17T12:55:48.344000Z,4,1,-,-,2,58,499,11,12
1970-10-17T12:56:52.946000Z,4,1,-,-,2,58,500,48,12
1970-10-18T13:26:22.863000Z,4,1,-,-,2,59,510,12,12
1970-10-18T13:27:23.239000Z,4,1,-,-,2,59,511,42,12
1970-10-19T15:28:23.196000Z,4,1,-,-,2,61,25,82,12
1970-10-19T15:29:24.176000Z,4,1,-,-,2,61,26,13,12
1970-10-20T15:26:23.162000Z,4,1,-,-,2,62,24,54,12
1970-10-20T15:28:22.707000Z,4,1,-,-,2,62,25,82,12
1970-10-21T17:28:13.138000Z,4,1,-,-,2,63,69,11,12
1970-10-21T17:29:38.268000Z,4,1,-,-,2,63,70,82,12
1970-10-22T06:07:00.580000Z,4,1,*,*,1,70,2,20,12
1970-10-22T06:07:00.580000Z,4,0,*,*,1,70,17,72,12
1970-10-22T06:07:00.592000Z,4,0,*,*,1,70,17,74,12
1970-10-22T06:07:00.592000Z,4,0,*,*,1,70,17,73,12
1970-10-22T15:29:22.565000Z,4,1,-,-,2,64,26,11,12
1970-10-22T15:33:22.860000Z,4,1,-,-,2,64,27,39,12
1970-10-23T00:45:29.456000Z,4,0,*,*,1,70,17,75,12
1970-10-23T15:32:22.966000Z,4,1,-,-,2,65,27,57,12
1970-10-23T15:33:23.341000Z,4,1,-,-,2,65,27,57,12
1970-10-23T19:09:08.965000Z,4,0,-,-,2,65,106,43,12
1970-10-24T12:07:24.935000Z,4,0,-,-,2,65,482,43,12
1970-10-24T13:28:22.706000Z,4,1,-,-,2,65,511,59,12
1970-10-24T13:29:47.834000Z,4,1,-,-,2,65,512,30,12
1970-10-24T20:18:18.240000Z,4,1,-,-,2,66,132,22,12
1970-10-24T20:19:18.011000Z,4,1,-,-,2,66,132,21,12
1970-10-25T21:01:43.417000Z,4,1,-,-,2,67,147,10,12
1970-10-25T21:02:43.188000Z,4,1,-,-,2,67,148,39,12
1970-10-26T15:25:03.191000Z,4,1,-,-,2,68,24,21,12
1970-10-26T15:26:03.566000Z,4,1,-,-,2,68,24,20,12
1970-10-28T15:29:22.741000Z,4,1,-,-,2,70,25,78,12
1970-10-28T15:31:22.887000Z,4,1,-,-,2,70,26,7,12
1970-10-29T01:07:02.097000Z,4,0,-,-,2,70,238,9,12
1970-10-30T15:01:02.498000Z,4,1,-,-,2,72,15,65,12
1970-10-30T15:02:02.873000Z,4,1,-,-,2,72,15,65,12
1970-11-02T15:25:03.477000Z,4,1,-,-,3,2,24,17,12
1970-11-02T15:26:03.249000Z,4,1,-,-,3,2,24,16,12
1970-11-03T02:08:07.195000Z,4,0,-,-,3,2,260,37,12
1970-11-04T15:35:33.091000Z,4,1,-,-,3,4,28,85,12
1970-11-04T15:37:03.050000Z,4,1,-,-,3,4,28,34,12
1970-11-06T15:25:03.255000Z,4,1,-,-,3,6,24,21,12
1970-11-06T15:26:03.026000Z,4,1,-,-,3,6,24,20,12
1970-11-08T12:33:03.254000Z,4,1,-,-,3,7,491,22,12
1970-11-08T12:34:03.026000Z,4,1,-,-,3,7,491,21,12
1970-11-10T00:08:02.584000Z,4,1,-,-,3,9,178,77,12
1970-11-10T00:09:02.355000Z,4,1,-,-,3,9,179,6,12
1970-11-10T13:54:02.887000Z,4,1,-,-,3,9,482,11,12
1970-11-10T13:55:03.262000Z,4,1,-,-,3,9,482,11,12
1970-11-11T13:06:02.911000Z,4,1,-,-,3,10,503,40,12
1970-11-11T13:07:02.683000Z,4,1,-,-,3,10,503,39,12
1970-11-12T14:54:02.809000Z,4,1,-,-,3,12,13,10,12
1970-11-12T14:55:03.185000Z,4,1,-,-,3,12,13,10,12
1970-11-13T15:25:03.028000Z,4,1,-,-,3,13,24,21,12
1970-11-13T15:27:12.837000Z,4,1,-,-,3,13,25,66,12
1970-11-13T15:41:42.858000Z,4,1,-,-,3,13,30,57,12
1970-11-13T15:43:12.818000Z,4,1,-,-,3,13,31,36,12
1970-11-14T22:30:03.122000Z,4,1,-,-,3,14,181,45,12
1970-11-14T22:31:02.895000Z,4,1,-,-,3,14,181,44,12
1970-11-15T15:25:23.400000Z,4,1,-,-,3,15,24,55,12
1970-11-15T15:26:53.361000Z,4,1,-,-,3,15,25,34,12
1970-11-16T15:26:33.773000Z,4,1,-,-,3,16,25,31,12
1970-11-16T15:27:23.282000Z,4,1,-,-,3,16,25,13,12
1970-11-17T13:27:55.206000Z,4,1,-,-,3,16,512,99,12
1970-11-17T13:28:42.904000Z,4,1,-,-,3,16,512,78,12
1970-11-18T15:20:22.614000Z,4,1,-,-,3,18,22,96,12
1970-11-18T15:22:33.027000Z,4,1,-,-,3,18,23,42,12
1970-11-18T22:52:33.282000Z,4,1,-,-,3,18,188,32,12
1970-11-18T22:53:57.809000Z,4,1,-,-,3,18,189,2,12
1970-11-19T15:25:02.829000Z,4,1,-,-,3,19,24,21,12
1970-11-19T15:26:03.205000Z,4,1,-,-,3,19,24,21,12
1970-11-20T15:25:02.960000Z,4,1,-,-,3,20,24,21,12
1970-11-20T15:26:03.332000Z,4,1,-,-,3,20,24,21,12
1970-11-21T15:25:23.070000Z,4,1,-,-,3,21,24,54,12
1970-11-21T22:18:58.460000Z,4,0,-,-,3,21,176,93,12
1970-11-22T22:07:02.731000Z,4,1,-,-,3,22,172,67,12
1970-11-22T22:08:02.510000Z,4,1,-,-,3,22,172,66,12
1970-11-24T15:25:03.006000Z,4,1,-,-,3,24,24,21,12
1970-11-24T15:26:03.380000Z,4,1,-,-,3,24,24,21,12
1970-11-25T15:25:02.974000Z,4,1,-,-,3,25,24,21,12
1970-11-25T15:26:03.349000Z,4,1,-,-,3,25,24,21,12
1970-11-26T15:32:49.631000Z,4,0,-,-,3,26,27,84,12
1970-11-27T15:25:02.888000Z,4,1,-,-,3,27,24,69,12
1970-11-27T15:26:03.263000Z,4,1,-,-,3,27,24,69,12
1970-11-30T05:48:11.659000Z,4,0,-,-,3,29,342,70,12
1970-11-30T15:25:17.806000Z,4,1,-,-,3,30,24,43,12
1970-11-30T15:26:18.180000Z,4,1,-,-,3,30,24,43,12
1970-12-02T16:23:23.130000Z,4,1,-,-,3,32,45,42,12
1970-12-02T16:24:22.901000Z,4,1,-,-,3,32,46,71,12
1970-12-04T15:32:23.233000Z,4,1,-,-,3,34,27,40,12
1970-12-08T02:18:03.140000Z,4,1,-,-,3,37,265,23,12
1970-12-08T02:19:02.911000Z,4,1,-,-,3,37,265,22,12
1970-12-08T15:25:02.944000Z,4,1,-,-,3,38,24,21,12
1970-12-08T15:26:02.718000Z,4,1,-,-,3,38,24,20,12
1970-12-09T00:42:47.553000Z,4,1,-,-,3,38,230,58,12
1970-12-09T00:44:32.001000Z,4,1,-,-,3,38,230,31,12
1970-12-09T11:15:13.239000Z,4,0,-,-,3,38,463,76,12
1970-12-09T15:25:03.199000Z,4,1,-,-,3,39,24,44,12
1970-12-09T15:26:03.574000Z,4,1,-,-,3,39,24,44,12
1970-12-10T04:14:03.270000Z,4,1,-,-,3,39,307,19,12
1970-12-10T04:15:03.042000Z,4,1,-,-,3,39,308,48,12
1970-12-10T15:25:02.949000Z,4,1,-,-,3,40,24,52,12
1970-12-10T15:26:03.324000Z,4,1,-,-,3,40,24,52,12
1970-12-11T16:29:03.059000Z,4,1,-,-,3,41,48,1,12
1970-12-11T16:30:02.832000Z,4,1,-,-,3,41,48,0,12
1970-12-12T15:25:03.095000Z,4,1,-,-,3,42,24,11,12
1970-12-12T15:26:02.867000Z,4,1,-,-,3,42,24,10,12
1970-12-13T16:25:02.913000Z,4,1,-,-,3,43,46,96,12
1970-12-13T16:26:03.289000Z,4,1,-,-,3,43,46,96,12
1970-12-14T15:25:02.953000Z,4,1,-,-,3,44,24,67,12
1970-12-14T15:26:02.725000Z,4,1,-,-,3,44,24,66,12
1970-12-15T16:24:03.129000Z,4,1,-,-,3,45,46,44,12
1970-12-15T16:25:08.336000Z,4,1,-,-,3,45,46,52,12
1970-12-16T16:25:03.301000Z,4,1,-,-,3,46,46,59,12
1970-12-16T16:26:03.074000Z,4,1,-,-,3,46,46,58,12
1970-12-17T15:25:02.881000Z,4,1,-,-,3,47,24,17,12
1970-12-17T15:26:03.257000Z,4,1,-,-,3,47,24,17,12
1970-12-18T16:25:02.788000Z,4,1,-,-,3,48,46,43,12
1970-12-18T16:26:03.164000Z,4,1,-,-,3,48,46,43,12
1970-12-20T15:25:22.865000Z,4,1,-,-,3,50,24,54,12
1970-12-20T15:26:23.240000Z,4,1,-,-,3,50,24,54,12
1970-12-21T15:25:04.080000Z,4,1,-,-,3,51,24,23,12
1970-12-21T15:26:05.663000Z,4,1,-,-,3,51,24,25,12
1970-12-22T15:14:50.315000Z,4,0,-,-,3,52,20,86,12
1970-12-22T15:32:43.178000Z,4,1,-,-,3,52,27,73,12
1970-12-22T15:33:18.799000Z,4,1,-,-,3,52,27,32,12
1970-12-22T19:10:57.279000Z,4,0,-,-,3,52,107,60,12
1970-12-22T22:41:38.576000Z,4,0,-,-,3,52,185,21,12
1970-12-23T00:03:22.813000Z,4,1,-,-,3,52,210,6,12
1970-12-23T00:05:03.034000Z,4,1,-,-,3,52,210,72,12
1970-12-23T11:38:18.281000Z,4,1,-,-,3,52,465,79,12
1970-12-23T11:39:23.486000Z,4,1,-,-,3,52,466,17,12
1970-12-23T21:15:35.888000Z,4,0,-,-,3,53,153,28,12
1970-12-24T15:25:03.096000Z,4,1,-,-,3,54,24,21,12
1970-12-24T15:26:02.867000Z,4,1,-,-,3,54,24,20,12
1970-12-26T13:08:02.994000Z,4,1,-,-,3,55,504,23,12
1970-12-26T13:09:02.765000Z,4,1,-,-,3,55,504,22,12
1970-12-28T16:02:33.076000Z,4,1,-,-,3,58,38,62,12
1970-12-28T16:03:32.847000Z,4,1,-,-,3,58,38,61,12
1970-12-31T15:25:03.368000Z,4,1,-,-,3,61,24,22,12
1970-12-31T15:26:03.139000Z,4,1,-,-,3,61,24,21,12
1971-01-02T11:32:38.522000Z,4,0,-,-,3,63,469,86,12
1971-01-04T10:12:31.997000Z,4,0,-,-,3,65,440,24,12
1971-01-04T15:09:02.650000Z,4,1,-,-,3,66,18,44,12
1971-01-04T15:12:03.171000Z,4,1,-,-,3,66,19,73,12
1971-01-05T15:00:43.904000Z,4,0,-,-,3,67,15,34,12
1971-01-06T04:34:06.236000Z,4,0,-,-,3,67,313,62,12
1971-01-06T12:18:03.059000Z,4,1,-,-,3,67,484,13,12
1971-01-06T12:19:02.830000Z,4,1,-,-,3,67,484,12,12
1971-01-06T21:38:02.857000Z,4,1,-,-,3,68,162,34,12
1971-01-06T21:39:03.232000Z,4,1,-,-,3,68,162,34,12
1971-01-07T16:18:03.205000Z,4,1,-,-,3,69,43,44,12
1971-01-07T16:19:02.976000Z,4,1,-,-,3,69,44,73,12
1971-01-08T05:02:02.957000Z,4,1,-,-,3,69,325,2,12
1971-01-08T08:09:36.913000Z,4,1,-,-,3,69,394,12,12
1971-01-08T08:24:20.810000Z,4,0,-,-,3,69,399,24,12
1971-01-08T08:47:42.121000Z,4,1,-,-,3,69,408,13,12
1971-01-08T09:22:09.375000Z,4,0,-,-,3,69,421,27,12
1971-01-08T09:36:27.911000Z,4,1,-,-,3,69,426,82,12
1971-01-08T10:31:43.115000Z,4,0,-,-,3,69,446,50,12
1971-01-08T11:34:31.143000Z,4,1,-,-,3,69,469,63,12
1971-01-08T19:42:04.307000Z,4,0,-,-,3,70,118,54,12
1971-01-08T21:02:02.957000Z,4,1,-,-,3,70,148,2,12
1971-01-08T21:03:03.317000Z,4,1,-,-,3,70,148,2,12
1971-01-08T21:09:29.117000Z,4,1,-,-,3,70,151,31,12
1971-01-08T21:12:27.241000Z,4,1,-,-,3,70,152,56,12
1971-01-08T21:15:53.122000Z,4,1,-,-,3,70,153,27,12
1971-01-08T21:19:03.305000Z,4,1,-,-,3,70,154,72,12
1971-01-09T15:25:03.146000Z,4,1,-,-,3,71,24,3,12
1971-01-09T15:26:02.918000Z,4,1,-,-,3,71,24,2,12
1971-01-10T15:25:02.941000Z,4,1,-,-,3,72,24,21,12
1971-01-10T15:26:03.317000Z,4,1,-,-,3,72,24,21,12
1971-01-11T15:28:38.546000Z,4,1,-,-,3,73,25,5,12
1971-01-11T15:30:33.261000Z,4,1,-,-,3,73,26,25,12
1971-01-12T17:45:10.034000Z,4,1,-,-,3,74,75,88,12
1971-01-12T17:46:13.429000Z,4,1,-,-,3,74,76,23,12
1971-01-13T15:25:33.090000Z,4,1,-,-,3,75,24,67,12
1971-01-13T15:27:18.145000Z,4,1,-,-,3,75,25,71,12
1971-01-14T15:33:58.121000Z,4,1,-,-,3,76,27,32,12
1971-01-14T15:36:23.628000Z,4,1,-,-,3,76,28,3,12
1971-01-14T15:37:33.664000Z,4,1,-,-,3,76,29,49,12
1971-01-14T15:38:38.267000Z,4,1,-,-,3,76,29,56,12
1971-01-14T18:12:35.833000Z,4,0,-,-,3,76,86,66,12
1971-01-15T15:10:38.279000Z,4,1,-,-,3,77,19,62,12
1971-01-15T15:11:33.825000Z,4,1,-,-,3,77,19,54,12
1971-01-16T15:25:42.964000Z,4,1,-,-,3,78,24,99,12
1971-01-16T15:27:28.019000Z,4,1,-,-,3,78,25,3,12
1971-01-17T15:30:08.047000Z,4,1,-,-,3,79,26,86,12
